label,filename,GLCM_Energy,GLCM_Homogeneity,GLCM_Contrast,GLCM_Correlation,RGB_mean_1,RGB_std_1,RGB_mean_2,RGB_std_2,RGB_mean_3,RGB_std_3,HSV_mean_1,HSV_std_1,HSV_mean_2,HSV_std_2,HSV_mean_3,HSV_std_3,YCbCr_mean_1,YCbCr_std_1,YCbCr_mean_2,YCbCr_std_2,YCbCr_mean_3,YCbCr_std_3
benign,B_001.jpg,0.01258919761474633,0.1115776725056763,407.02747252747247,0.9292852728443939,127.22440324730401,49.68724845526884,126.00357445777293,54.25336644909173,162.11238337574216,55.29674227381805,98.24027626317702,81.92725029257886,71.17296740579184,32.36850962723954,162.1396461892645,55.316243323704995,136.95110868774992,53.700858777237066,145.97728098873137,5.729590979605484,122.50212044105174,5.56312935335342
benign,B_001_mask.jpg,0.4662904254235543,0.7476619957191459,4242.617493617494,0.8687847443630973,127.89654982363315,127.14914698465422,127.89654982363315,127.14914698465422,127.89654982363315,127.14914698465422,0.0,0.0,0.0,0.0,127.89654982363315,127.14914698465422,127.89654982363315,127.14914698465422,128.0,0.0,128.0,0.0
benign,B_002.jpg,0.011666291931959094,0.10335202975206517,1113.7792584773717,0.8594273981282706,139.41601153039832,65.94348137832402,135.13220649895177,61.169248174310006,187.95226240391335,67.26845747723448,104.20300489168413,83.21734654477488,88.87434486373165,46.8220279492771,187.9730957372467,67.21621812082799,151.42492138364778,62.84767342571454,154.08831236897274,10.012172518965379,121.21960167714884,5.380677257733544
benign,B_002_mask.jpg,0.4630009984475557,0.7006361272373978,5797.373752034128,0.8068325883247225,160.71326869322152,122.67736568070279,160.71326869322152,122.67736568070279,160.71326869322152,122.67736568070279,0.0,0.0,0.0,0.0,160.71326869322152,122.67736568070279,160.71326869322152,122.67736568070279,128.0,0.0,128.0,0.0
benign,B_003.jpg,0.015524006822355618,0.13542644760042877,399.69955724225184,0.9503215419482203,124.35068426197458,55.66102570679465,127.84600614439324,65.30055167495911,179.21016617790812,64.8846749589855,78.78135037006005,82.25581934171164,96.46260997067449,36.754322435352265,179.21194665549504,64.88656335183528,142.82324396034073,63.460452969189504,153.99486803519062,8.606796914943326,117.57799190057254,7.396322371850638
benign,B_003_mask.jpg,0.5177149059749031,0.8022588424534328,3571.6253074706583,0.8895153857086852,123.39900153609831,127.16760105292678,123.39900153609831,127.16760105292678,123.39900153609831,127.16760105292678,0.0,0.0,0.0,0.0,123.39900153609831,127.16760105292678,123.39900153609831,127.16760105292678,128.0,0.0,128.0,0.0
benign,B_004.jpg,0.01444276169680519,0.17200093955289103,109.89317767176222,0.983882784261131,137.09336055006446,61.14423944162888,127.5606439282564,57.34379517604195,166.71740777599348,60.892469315623536,155.60559959740348,48.50132474706857,69.48574514283129,34.681696228481904,166.7191719629973,60.888548186221776,140.36190995860946,58.40617766399312,146.82167575147582,7.616123239952952,126.14315077013548,4.098762940328435
benign,B_004_mask.jpg,0.6743909372460355,0.9142831829813307,1908.4643160674018,0.9320394096266804,174.1705663492638,118.53067337417109,174.1705663492638,118.53067337417109,174.1705663492638,118.53067337417109,0.0,0.0,0.0,0.0,174.1705663492638,118.53067337417109,174.1705663492638,118.53067337417109,128.0,0.0,128.0,0.0
benign,B_005.jpg,0.012060227170743478,0.13858113196684685,178.57046346430877,0.9674364636313623,110.63154930339023,53.124728574592,121.13007137321341,54.66608160402298,182.61537317736963,49.39533251070703,23.0187940450228,52.59962035171953,111.63277940990935,43.08026910399911,182.61611214245806,49.39634532718672,138.3320882071986,52.35808613868661,159.6292152551232,8.047317030181398,112.35622623145828,5.114918345447268
benign,B_005_mask.jpg,0.5382590116478798,0.811400398931759,4196.92842658127,0.8678372128941518,145.39631030971276,125.98775315364936,145.39631030971276,125.98775315364936,145.39631030971276,125.98775315364936,0.0,0.0,0.0,0.0,145.39631030971276,125.98775315364936,145.39631030971276,125.98775315364936,128.0,0.0,128.0,0.0
benign,B_006.jpg,0.01631623485240309,0.11748855661320115,195.5128557128557,0.9443320486626098,151.17234708392604,47.72071962668753,149.24301564722617,43.49209707657037,212.89229018492176,38.78728370559879,118.5366998577525,81.98062466810376,85.02543385490753,36.30115589432542,212.89229018492176,38.78728370559879,168.5126600284495,41.99436928532765,159.69320056899005,7.671490282603091,118.20768136557611,4.885097744410117
benign,B_006_mask.jpg,0.5758699539139311,0.8270831741297331,3547.444550597579,0.8815826237849534,162.26176624151563,122.4308337078284,162.26176624151563,122.4308337078284,162.26176624151563,122.4308337078284,0.0,0.0,0.0,0.0,162.26176624151563,122.4308337078284,162.26176624151563,122.4308337078284,128.0,0.0,128.0,0.0
benign,B_007.jpg,0.02188136190097965,0.15477863600761746,156.9197598253275,0.9532017017002121,148.03954451345757,43.50153895804145,162.840450310559,43.02932199260147,222.32018633540372,37.95834136877407,35.59021739130435,64.41893157201753,90.06239648033126,30.744589384987712,222.32018633540372,37.95834136877407,178.95719461697723,41.076164296210116,158.97468944099379,4.799551518561865,110.53524844720496,8.475054724190608
